date,trades_count,pnl_day_dollars,equity_eod
2019-11-19,0,0.0,22715.0
2019-11-20,0,0.0,22715.0
2019-11-21,2,-2160.0,20555.0
2019-11-22,0,0.0,20555.0
2019-11-23,0,0.0,20555.0
2019-11-24,1,-1000.0,19555.0
2019-11-25,0,0.0,19555.0
2019-11-26,0,0.0,19555.0
2019-11-27,0,0.0,19555.0
2019-11-28,0,0.0,19555.0
2019-11-29,0,0.0,19555.0
2019-11-30,0,0.0,19555.0
2019-12-01,1,-960.0,18595.0
2019-12-02,1,-920.0,17675.0
2019-12-03,1,2640.0,20315.0
2019-12-04,1,-1000.0,19315.0
2019-12-05,2,2904.0,22219.0
2019-12-06,0,0.0,22219.0
2019-12-07,0,0.0,22219.0
2019-12-08,0,0.0,22219.0
2019-12-09,0,0.0,22219.0
2019-12-10,1,-1080.0,21139.0
2019-12-11,2,-2040.0,19099.0
2019-12-12,1,2760.0,21859.0
2019-12-13,1,3240.0,25099.0
2019-12-14,0,0.0,25099.0
2019-12-15,0,0.0,25099.0
2019-12-16,1,3720.0,28819.0
2019-12-17,1,54.0,28873.0
2019-12-18,1,4320.0,33193.0
2019-12-19,1,3608.0,36801.0
2019-12-20,0,0.0,36801.0
2019-12-21,0,0.0,36801.0
2019-12-22,0,0.0,36801.0
2019-12-23,1,-1840.0,34961.0
2019-12-24,0,0.0,34961.0
2019-12-25,0,0.0,34961.0
2019-12-26,1,2042.5,37003.5
2019-12-27,0,0.0,37003.5
2019-12-28,0,0.0,37003.5
2019-12-29,1,-1840.0,35163.5
2019-12-30,0,0.0,35163.5
2019-12-31,0,0.0,35163.5
2020-01-01,0,0.0,35163.5
2020-01-02,1,5160.0,40323.5
2020-01-03,0,0.0,40323.5
2020-01-04,0,0.0,40323.5
2020-01-05,1,-2000.0,38323.5
2020-01-06,0,0.0,38323.5
2020-01-07,0,0.0,38323.5
2020-01-08,0,0.0,38323.5
2020-01-09,1,-1880.0,36443.5
2020-01-10,0,0.0,36443.5
2020-01-11,0,0.0,36443.5
2020-01-12,0,0.0,36443.5
2020-01-13,1,5400.0,41843.5
2020-01-14,0,0.0,41843.5
2020-01-15,0,0.0,41843.5
2020-01-16,1,-2080.0,39763.5
2020-01-17,0,0.0,39763.5
2020-01-18,0,0.0,39763.5
2020-01-19,0,0.0,39763.5
2020-01-20,0,0.0,39763.5
2020-01-21,0,0.0,39763.5
2020-01-22,1,-1960.0,37803.5
2020-01-23,0,0.0,37803.5
2020-01-24,0,0.0,37803.5
2020-01-25,0,0.0,37803.5
2020-01-26,0,0.0,37803.5
2020-01-27,0,0.0,37803.5
2020-01-28,1,-1880.0,35923.5
2020-01-29,0,0.0,35923.5
2020-01-30,0,0.0,35923.5
2020-01-31,0,0.0,35923.5
2020-02-01,0,0.0,35923.5
2020-02-02,0,0.0,35923.5
2020-02-03,0,0.0,35923.5
2020-02-04,1,-1760.0,34163.5
2020-02-05,0,0.0,34163.5
2020-02-06,1,-1680.0,32483.5
2020-02-07,0,0.0,32483.5
2020-02-08,0,0.0,32483.5
2020-02-09,1,4800.0,37283.5
2020-02-10,0,0.0,37283.5
2020-02-11,1,-1840.0,35443.5
2020-02-12,1,-1760.0,33683.5
2020-02-13,0,0.0,33683.5
2020-02-14,1,-1680.0,32003.5
2020-02-15,0,0.0,32003.5
2020-02-16,1,660.0,32663.5
2020-02-17,1,2000.0,34663.5
2020-02-18,2,3200.0,37863.5
2020-02-19,0,0.0,37863.5
2020-02-20,0,0.0,37863.5
2020-02-21,1,-1880.0,35983.5
2020-02-22,0,0.0,35983.5
2020-02-23,0,0.0,35983.5
2020-02-24,0,0.0,35983.5
2020-02-25,0,0.0,35983.5
2020-02-26,1,5280.0,41263.5
2020-02-27,0,0.0,41263.5
2020-02-28,0,0.0,41263.5
2020-02-29,0,0.0,41263.5
2020-03-01,0,0.0,41263.5
2020-03-02,1,-2040.0,39223.5
2020-03-03,0,0.0,39223.5
2020-03-04,1,5880.0,45103.5
2020-03-05,3,-6360.0,38743.5
2020-03-06,0,0.0,38743.5
2020-03-07,0,0.0,38743.5
2020-03-08,1,-1920.0,36823.5
2020-03-09,0,0.0,36823.5
2020-03-10,1,-1840.0,34983.5
2020-03-11,0,0.0,34983.5
2020-03-12,1,5160.0,40143.5
2020-03-13,0,0.0,40143.5
2020-03-14,0,0.0,40143.5
