combo_id,n_trades,gross_sharpe,mean_gross,std_gross,win_rate,entry_timing_offset,fill_slippage_ticks,cooldown_after_exit_bars
1288,198,0.3764034079226357,242.15976458094156,3757.1408719266615,0.32323232323232326,0,0,3
2522,56,0.37428063604244105,506.24287980115594,4200.800216275896,0.14285714285714285,2,2,3
2898,186,0.373377992048399,163.41472139656156,2477.281612333323,0.46774193548387094,0,2,10
193,105,0.36999587281598656,300.11106836811854,3449.5006229510013,0.21904761904761905,0,0,10
2904,595,0.36768893912018297,123.10860559412366,3389.555696353131,0.33949579831932775,1,0,3
500,69,0.36686854495088544,405.5793303405252,3811.2402547292554,0.42028985507246375,2,1,0
876,173,0.36535077501880187,185.03256625705598,2764.6339428003857,0.4508670520231214,1,0,10
720,110,0.36270625894171465,255.8701668211327,3070.7000063800715,0.34545454545454546,1,0,3
1855,598,0.3608421962894194,171.22485866080325,4815.889747277861,0.24247491638795987,2,1,3
131,59,0.3606073235858502,485.05309032022996,4288.023769350337,0.3220338983050847,0,0,10
2031,111,0.36043745547055056,448.1750661157157,5436.954649256706,0.22522522522522523,0,2,10
154,129,0.36005683004449274,246.43064175476474,3226.227245699393,0.2713178294573643,2,2,0
760,117,0.3599046943411053,230.11293575815088,2870.2709641012234,0.4358974358974359,0,1,3
1962,76,0.3597286802487224,409.31941161258374,4116.901894216846,0.17105263157894737,0,0,10
2561,224,0.35928664454462267,247.56361412720474,4280.023903599452,0.29017857142857145,1,1,0
704,2617,0.3559950562343586,43.39398135934336,2587.997410695753,0.32097821933511655,1,0,10
236,1893,0.3556368516735205,65.01876385921321,3301.290205609905,0.21870047543581617,1,1,10
1899,154,0.35535015470226605,150.79891680015507,2185.6394378078044,0.4805194805194805,2,2,10
1257,281,0.3518611289907488,209.43448518274894,4141.012167660084,0.28113879003558717,1,0,3
1826,1878,0.3514258407628317,54.56901954841632,2792.7798168055965,0.4547390841320554,2,1,10
532,1762,0.3513197880958454,72.5139022950118,3595.82097952302,0.32179341657207716,0,1,3
283,557,0.35116721152765096,192.90123167288536,5380.530333139309,0.19569120287253142,1,1,3
132,1835,0.34878455841350503,36.307098771216765,1850.669112052508,0.45122615803814714,0,1,0
66,1074,0.34853153875347226,90.96633902709668,3549.908986837005,0.3370577281191806,1,2,3
2652,73,0.3438991809711921,288.02192016316525,2969.834683532637,0.2876712328767123,0,1,3
1735,91,0.3431253746580529,350.86715421199585,4048.4335899918387,0.1978021978021978,1,1,10
696,411,0.34186120527089675,205.69937073084355,5062.680256913502,0.23114355231143552,2,0,10
2010,3879,0.3415493117004455,29.07952178572425,2200.7473143501975,0.33230213972673367,0,1,0
1545,1327,0.3408787737729141,105.00905053709323,4657.347885136116,0.22758100979653353,0,0,3
2863,360,0.3404891434997013,197.19399290346374,4560.559301772982,0.2611111111111111,0,1,10
163,790,0.3387074581421359,101.06243929520252,3480.60714465491,0.3658227848101266,1,2,0
470,51,0.3385732079874158,245.33030987955192,2147.633411998351,0.5294117647058824,1,2,10
5,1892,0.33807512245837834,83.08335100107597,4436.472579251976,0.28488372093023256,1,0,3
